label,F3,F4,C3,Cz,C4,P3,P4,accX,accY,accZ
R,-0.7252176844852240,-0.02166840626942390,-2.2683861789252500,-2.407253405386770,-1.6572623462278600,-1.7209350910280700,-3.439386569254530,65.5,780.9375,-496.9375
R,-0.3742104747367610,-0.6894161868355280,1.3039762273475700,1.849293109889890,1.5607318073797000,1.5252885015549000,2.9526316116974200,68.75,787.8125,-491.75
R,4.014969090434880,4.898355110043220,3.131433938011140,2.7716297034395900,3.887696264027380,2.7545182835684500,2.1626719194870300,40.5625,789.5,-488.4375
R,-1.3553077168044500,-3.069760066470220,-0.5141564799689830,-1.9191494099300400,-3.4298605215812900,-1.2970627329010100,-2.6939274920591500,32.625,782.5625,-498.8125
R,-0.5853675328648720,1.1893318448692300,-2.967866417612220,-0.3892790417444980,-0.5037322767919010,-2.076318497394600,0.7581703590234830,62.375,737.375,-561.5
R,-2.1724037879810700,-2.573614851740710,-0.04760413899053330,-2.3921952685150900,-0.7790513517240360,-0.44546581996734800,-2.19726358955877,48.5625,726.4375,-573.0625
R,2.5234360039033000,2.4055231806122000,1.740161299713310,3.6469231434683600,1.9435272937536200,1.6060013498620700,3.5246246703166500,54.75,717.5,-586.75
R,-0.4937434216513210,-2.0408109372591400,-1.5840675981754400,-2.253379850708530,-2.1768807720509500,-0.7278817636483450,-4.468554514151510,64.0,716.0,-586.5
R,-3.910514629749160,-1.4655385600719000,-1.143918319397520,-1.9418834771862600,-1.4775077026145000,-0.9830087101475220,1.4870758885068800,59.875,765.6875,-520.3125
R,3.087182364308410,2.444733795268780,1.9540166174628200,2.598815465336870,2.9290210181762600,0.2862845112791620,2.0410371861674500,58.3125,759.625,-523.5625
R,0.9687811451567160,0.20970440774748600,0.8745644480574470,0.4273046327554060,-0.48932755982033200,1.9690374154618300,0.03480868460529810,63.0625,733.0,-568.875
R,-2.6366927578927400,-1.7524376066022600,-3.208361265682050,-2.2542386894791200,-1.0085725307583900,-2.2941299799840100,-2.8649240298743700,56.25,748.9375,-547.6875
R,2.661154487202480,3.1690372008654100,3.2168894501834700,3.0274186347572000,2.7377332772414300,1.7946008196866400,1.9311102904449400,81.5,746.4375,-535.9375
R,0.9962280658352590,-0.18684918620702000,0.5418147914655410,0.04810270872796130,-1.038573777504150,0.24498020445148100,0.7755774637358150,80.1875,747.375,-548.75
R,-5.266770472418080,-6.389864485628100,-5.771503852271710,-5.441193069216890,-4.213544381525410,-3.643667403499310,-3.3339891110430400,80.0625,748.5625,-541.875
R,2.3957322367875800,6.007693581667920,4.059126481941840,3.6485933922334800,4.258484746179270,2.3430732830788600,2.63320875421245,49.0625,769.8125,-510.5625
R,0.6706934781317640,-1.0785175659494400,0.17782340707037400,0.7897859900855440,-0.1786350698432530,-0.17124181961783100,0.8042772955637520,38.75,774.875,-507.5
R,2.354948413565780,0.913305972860881,0.5256849282426510,-0.03798391511896470,-1.3332353297060300,1.7425237379923900,-3.406241651187930,55.3125,742.5,-557.25
R,-1.7025287967523600,0.17166520340196300,0.04770125928051900,-0.29557166663305700,1.3841548044103900,-1.6366099538206400,2.719031567824860,22.125,760.9375,-535.8125
R,2.9138496606331400,1.386948951504100,1.5135829937924100,1.8249713712601600,1.6835866359938900,2.006286647564840,1.8348067140508100,56.125,755.0,-525.25
R,-4.7536273546831300,-3.8899632840627400,-3.085448271332510,-3.9627353274058100,-3.7624816036670100,-3.768075992311080,-4.259161081389410,62.3125,784.375,-501.8125
R,-1.8629722327984200,-3.3509306499649500,-2.6330733002034500,-1.8619446597680800,-2.741795710782450,-0.130326860810301,1.503121849632720,110.75,770.25,-506.4375
R,-4.379111632980960,-2.5955868734885100,-0.7715066399488640,0.3549059683926770,1.0408088689861200,-0.007013066368052020,-5.008499040808470,87.25,756.1875,-526.4375
R,9.116951853256700,9.913166617614140,4.885011351932240,3.8263579736579100,3.2691696652175300,2.671688374399760,8.30843141745297,111.8125,706.25,-582.6875
R,-4.984426956320910,-8.368838080683090,-3.499430278420070,-3.0387506415291400,-2.5098188714517300,-0.6447000978732220,-5.3846046399908100,160.8125,681.375,-609.1875
R,-0.40575576151785100,2.6801641981483800,0.26943256094787500,-0.7928549971394380,-1.641885883565550,-0.9984859399358530,-0.5808954185447400,133.9375,730.375,-551.875
R,6.1773808512557000,5.406929096743120,5.347678073965650,5.328623852751190,7.797027971001630,0.6978571030301510,10.707259376540400,85.125,801.125,-454.0625
R,-3.363661417007570,-4.944677938942550,-4.228499406076640,-2.502383400284110,-2.399553686719180,0.8472310482771150,-10.910075902451100,66.1875,826.625,-433.1875
R,1.2409913514199800,2.710670499361840,1.31129384023547,0.04926572266406290,-1.815125918495920,-0.8632232937535970,4.327412782703820,69.8125,788.25,-486.5625
R,-1.2756634881136700,-1.7010695880970900,0.20882864067586900,0.22186450615946400,-0.5958566643758670,2.2983901893074600,0.6803286351205320,99.6875,737.625,-546.875
R,-0.7246501768154130,0.508313617441145,-2.3944127842090200,-2.7547729966541200,-0.9495198814040500,-4.566459063710920,-1.883796400181240,84.25,766.875,-517.0625
R,-1.8144208952092400,-3.2739509900721100,-0.0032233874320177200,0.9684513032925800,-0.2601157684183650,1.4413185935110700,-5.612253789386670,17.0,832.0625,-421.0625
R,5.71284476911073,5.931408675643820,3.9916547473800300,2.9546071559248900,3.6948677142482500,2.1394431174783300,7.683245606484130,5.0625,814.6875,-449.0625
R,-4.419515254190490,-4.828644421350860,-3.579452649708960,-3.202460683189150,-4.36878960319027,-2.192878778501390,-4.498748028201200,143.375,736.375,-550.8125
R,6.152079657207480,7.647410111634990,3.034562846014930,4.257233378675140,5.7554500426655900,2.546284338247760,3.223942131989510,63.5,762.875,-521.75
R,-3.772726898102710,-3.285026703667080,0.4536319673182850,-0.1674261293628800,-1.358892469425320,0.17826968920996300,1.4636498725123900,-5.8125,778.1875,-498.125
R,-0.7970688420395590,-2.241269602736010,-2.114727497007020,-2.9852209635107100,-2.2455921643216200,-1.1592161995312300,-2.1554912367159200,10.9375,763.9375,-531.9375
R,-4.434054538238920,-3.2046019993087900,-3.1375117716065100,-1.3560539257041100,-2.507057293751520,-3.7305464738929100,-3.019201631912190,9.8125,764.25,-526.125
R,6.133625865012440,4.680609986506190,5.1524284001311900,3.529629250018290,4.9920042645711700,4.5796530016866800,4.656802157252500,30.9375,768.375,-511.375
N,-1.8259079077254300,-0.3005623988368560,-1.4501658760268200,-1.2151570641217000,-1.6478409913383900,-1.6537444793536500,-2.452382873462160,87.1875,784.6875,-492.5625
N,3.8829948219545700,2.6854003181964400,0.7470561697621210,1.9471854279180600,2.651706902216010,1.029613361346610,2.990064694648310,122.5,783.75,-484.1875
N,-7.33875942465332,-5.929368667683080,-2.5320836989150400,-3.6108241769166100,-5.155980300286060,-1.8159869691221700,-3.8182893714761200,76.125,738.9375,-559.3125
N,4.916830406801410,3.447770922409620,1.8022995985126600,1.8509869366675600,2.4154956556349300,1.1483807531787300,2.6443835328101900,35.5625,734.25,-567.875
N,2.546489868520730,2.2096269871817600,2.188765119777870,2.0691416763489900,1.3037275804269100,1.7401274842356700,-2.135035222969490,35.0,735.25,-566.25
N,-3.8490286274131100,-2.5724963811224200,-3.5679645718889400,-3.0442016460069000,-1.7016403851272000,-3.000727320532730,0.940380050092104,30.875,736.1875,-565.1875
N,0.9759076927272950,-0.5120854559563790,2.945550066068880,1.7302562942689700,0.8793163549724580,2.8240416747794400,0.6447128621444910,22.8125,739.375,-562.875
N,0.527262740245239,0.43645600503458400,-1.7072260953957300,-0.8980413372177570,-0.8584397934601840,-1.1532841595913100,1.0428316594326400,19.9375,737.125,-562.4375
N,-0.9644943498308000,-0.3130967846834500,0.5069566566858290,0.6720744844381480,0.7856511201955060,0.36527751575257200,-0.6104672803162210,15.5625,738.0625,-564.6875
N,2.6725613965567,3.2680848214785000,2.2601137556656100,2.272575804911450,2.4508054461960200,1.0087616196029500,0.9060409457182700,12.5625,740.6875,-560.0625
N,-5.342857847543560,-6.629261453495010,-5.65565259126572,-5.360956676885300,-6.30115806497439,-3.4738866718448700,-4.306735178421280,7.375,747.125,-548.8125
N,2.2110035794376500,3.4578784390693400,2.240795582382690,2.134419013354420,3.6604086991646100,1.4752195264327700,-0.0819712849106436,5.875,750.625,-544.5
N,-0.34116448212427100,-0.5293942249923380,1.0003979994677400,0.009289283972161800,-1.3114970609293100,-0.7654001916538590,2.2688924698474000,4.5,747.1875,-548.5
N,-1.4772027252016300,-3.2740559248986400,-2.69528522972917,-2.570684316378220,-1.2237209515663100,0.6504518328256790,0.7595273099107670,7.0,748.25,-548.25
N,0.45649730744930100,3.0087298985564500,1.2519906196910000,2.487823897649620,1.12940754316126,0.3043445130892910,-3.0781696142284600,9.5,747.875,-548.875
N,3.604808289680500,2.0318309882042600,2.397035374203890,1.2882214375146800,1.9591734765285200,0.4127509681212940,3.229057496646050,13.0,751.1875,-544.125
N,-3.3908277226055000,-1.8578725334180600,-2.1174314367195000,-1.6069877883642900,-0.8850769655908540,-1.2175359755541700,-1.1566924767447500,10.6875,750.0625,-545.0625
N,0.9742196352894180,-1.012553437351490,0.42391325449978400,-0.3495853336627460,-1.0071178999657,0.6471666024069160,0.43439470765162300,10.0,748.75,-549.4375
N,-0.16875849229096600,1.2127572224402600,-0.5828243161391780,0.28597060403460400,0.48829212830866000,0.44388271036596100,0.6461341217444450,10.4375,748.9375,-546.125
N,-1.212901107581880,-1.3145286129898400,-0.16979984065911000,0.4250361074104000,-0.9165380287975180,-1.8191093679512500,-0.26319344315959100,12.25,751.25,-544.1875
N,2.222319789025940,2.207513480792870,0.8733030347637660,0.7555835821229460,2.665115379423170,1.5956227370721400,-1.0736825345913200,12.8125,751.5,-540.8125
N,-1.0436352638338100,-2.1778123510732700,-0.10997299498985300,-0.7533691329770860,-2.0909344231712300,-0.046046097607450100,1.49963033722049,8.4375,750.875,-543.375
N,1.9880913537479100,2.3513680498174300,0.9532532568115930,1.130576084679020,0.6262148417719350,1.0823286427917700,0.2128701420416050,8.375,751.375,-543.5
N,-2.6532336637573000,-3.0857729849810100,-1.0306498068971100,-1.958176062218430,-1.258484716684560,-0.9596796689688340,-3.060557830131770,8.875,753.5,-538.0
N,1.6789108090598800,3.0359369793384100,1.1968704926861000,1.8667271894867600,1.7700044221913300,0.5479717451432410,2.3208209785836400,10.5,756.1875,-535.0
N,-4.233379987326490,-3.2539686397488800,-3.8056612288573200,-2.8777109975408500,-1.931774662785480,-2.2891490482137700,-2.4087323213963000,8.8125,757.9375,-532.8125
N,3.94866468445555,2.5694020894057900,2.652557323496420,1.7803317237082800,2.040477920805610,0.8938501343471170,1.6136329513277200,6.0,755.3125,-536.625
N,-1.7255187891298800,-2.2662078342223100,-0.5820839366927820,-0.8967774640185780,-2.9271646294100600,1.6629805599752300,0.4011108633190330,7.875,756.1875,-534.4375
N,0.6742064128687720,1.1738262748704000,-0.5589485585467420,0.09529208856395740,1.9774851843553600,-2.791998572755570,-1.2956800377460500,6.5,755.6875,-535.0
N,5.041162486236260,5.020380933799020,5.0034101880005900,4.115779436583720,3.2253738254897700,5.164938293898680,3.217232337979210,6.3125,755.25,-536.375
N,-5.521289876818200,-5.438295948020270,-5.3876573541078400,-4.402425317841630,-4.52174024151887,-4.7269672859026800,-2.8762005806615100,5.6875,753.1875,-539.625
N,-1.5151441505643800,-1.5286151035267600,0.9718898662449470,-0.4349520911420040,0.39814867932479500,0.45382606003065500,-0.48442275529595600,4.5,752.75,-539.9375
N,9.684743403771900,7.797036492137910,3.4921224052778300,4.389852574248430,3.1380246816556100,1.8738548411992600,3.0936095496086900,6.5,754.25,-537.75
N,-9.365394955247790,-6.963067715392480,-4.987980521199720,-4.157375750964050,-2.6506786736609400,-1.805210568167850,-2.7971713199366400,4.4375,750.125,-543.625
N,8.134787060397860,7.681638952382220,5.901000057256040,4.716575387876620,3.4774278664390500,1.8498583497510400,-1.1761601803407200,4.9375,751.375,-542.875
N,-7.100923571912130,-7.1030660236520800,-4.267928464256540,-3.495855682908860,-2.8694018718233400,-1.131827034702630,3.3590323505296900,4.0625,753.0,-539.25
N,-1.5941608226721100,0.7721314990997890,-2.2152955960877800,-1.676509601265350,-1.0059814722289400,-2.270993711000260,-1.4565913952325100,5.1875,750.3125,-544.3125
N,4.189210968688330,1.1480168037649200,4.840895964930850,3.333241248785050,1.947864245898360,4.198595680541130,0.9383492809291140,5.0625,749.5,-544.75
N,-2.5043478866925800,-1.6959349230559900,-3.598932359180880,-2.1939177111507800,-1.3140200922344000,-3.1301253664286400,-1.619883392046120,3.1875,752.8125,-541.5625
N,6.10131862786711,5.102186058589840,4.289534274432110,2.655979079445610,2.8734965918182300,2.2896473771002200,3.3734699783145200,1.6875,753.375,-541.125
N,-5.7329689567420700,-4.77684913051924,-3.2711418166597600,-1.7664225471741600,-2.3148165622013500,-0.8083768173867620,-2.9755328827782600,1.375,750.5625,-544.375
N,5.434610271225870,4.298667878657030,3.572704881247590,2.322343328830390,1.8494920238481900,2.3051460829540000,2.5180716143456500,3.0,750.5,-542.5625
N,-7.358910671252050,-5.697389104427090,-4.695172529757000,-2.9337747517787900,-3.001555165870890,-2.9267721941851100,-3.3704078242343300,2.0,751.875,-541.625
N,3.938415695825410,3.0447842101082700,2.6952765854266700,0.7782506492130730,1.9782090097782100,0.7357907199975390,2.1377273397484000,2.4375,753.625,-539.3125
N,-1.3917180441121700,-1.1096278623785000,-1.4658580109382900,-0.06093442790910010,-0.7997218357731320,-0.07355036170098520,-0.2769606917457110,1.3125,750.8125,-545.0
N,4.872662888596710,4.092789998713290,2.652214297107740,2.0513488387622800,3.0865107100403700,0.3514707240647150,1.051810844778630,0.25,746.1875,-552.5625
N,-4.933570219462930,-5.360513478355720,-2.862425233736720,-3.2810620029825000,-5.055421164910450,-1.0203027472349400,-1.8760881262726300,-0.0625,745.625,-554.3125
N,-0.7095941205824120,0.47480456417233100,0.5472568505488090,1.1096445379481100,1.8423800814527000,0.5274571576229770,0.01786009948874850,0.0,746.4375,-550.25
N,5.3994533402680000,4.8423524715052100,2.309431348256600,2.4670267368684600,1.6789151593718000,1.327054337367900,2.2301227204575100,0.0,747.5,-552.0
N,-4.666251577486070,-3.8750010734813900,-1.6995082903768600,-2.5742705403203800,-1.1473881329794400,-0.32295647956516700,-0.43881345159030800,0.125,747.75,-550.875
N,1.254056266532110,1.3304817886821000,0.08314526685298820,0.7746306317259700,0.013636690317391700,-0.5560173273650170,-0.8987720331022760,0.4375,749.0625,-546.4375
N,-2.5576194637159700,-3.414269818190170,-2.49104451636854,-2.056144013657960,-1.9311401906698600,-2.1253324404105800,-0.4029828055578900,0.125,750.0625,-545.4375
N,1.4230399617221700,2.0737203861366,1.8922279269859900,0.7053000454841350,1.3153463136292300,1.0095013562543400,-0.36579570983927600,0.125,750.5,-545.875
N,-0.946899592021582,-0.8809071246133500,-0.09626320132388560,1.0991851792123900,0.8911135177099970,1.6031361251531800,2.664299501298510,0.1875,750.125,-547.125
N,3.7934997347269600,3.2738914864379900,1.2376566597366000,0.21376644033182700,-0.1200132298967440,-0.9059557368039450,-2.581142747907550,0.75,750.3125,-545.8125
N,-3.5923935615183700,-4.329433590559620,-2.7415690460608200,-1.7140691699774600,-1.5733382236062700,-1.8843481425713200,-0.3936937448479520,0.0,748.875,-548.25
N,2.267284482534940,3.1833573711166000,3.3656727614333300,2.112322820914720,1.2680359863830100,3.059071451342060,0.13679131659945700,0.6875,748.6875,-549.0625
R,-0.780903420001993,-0.36976146288282700,-2.0722543427340000,-0.14218850753376400,0.5545719571509780,-0.495447893773867,2.0957488910852800,1.25,747.5625,-550.0
R,-0.9486506907780700,-2.2574064333499900,-1.1456302730366300,-2.9899122537671500,-3.507873771748640,-2.046024296964750,-4.380378898418310,6.4375,754.3125,-540.75
R,-0.27294137626138400,0.5778523590593260,1.1024163000373600,2.2950644599892800,2.8643779862794500,1.9800633397595400,2.1146220314861900,58.6875,775.75,-513.5625
R,-0.045082935151616300,1.2474764517947700,-0.5977302882991450,-1.6592631302899300,-0.18561587337548800,-3.554142999941340,1.9651752644934000,61.875,829.6875,-403.1875
R,1.8246275076733500,0.5059957981240330,2.7208885115415500,2.432188279899540,0.5621477223064930,3.8037808433941200,1.4395088738900700,52.875,811.75,-467.1875
R,-0.011209355080689200,0.6797726298685470,-2.681144311427720,-0.35535878022085200,-0.24748088514240200,-0.709338231029236,-3.670898680162960,74.75,786.125,-486.3125
R,-5.267435400311300,-4.6293506756048,-1.3222319270418600,-3.4879060415596600,-1.790564626589590,-1.7237529008053200,2.036171747045510,3.3125,807.75,-459.5
R,13.430518927090700,11.737956654331500,8.074811364839420,8.949059999108930,6.397180596448370,5.153220528189480,-1.7390292079647700,-8.625,799.5,-481.0
R,-14.501181108739700,-13.760238291771900,-9.855428576668120,-9.94333509362808,-8.285829647149200,-7.589726579640810,-1.3206738050770200,-22.25,807.5625,-472.25
R,4.932577118305220,5.791763096021960,3.7278940820504100,3.0102202940079100,3.005673168216840,4.152753544622550,5.990986211411760,-6.875,805.5,-451.3125
R,5.601498583135910,1.9967635792450900,3.7335905737685900,3.6343005693430900,2.5372634368151800,2.5548176324954800,-4.6177448335119400,130.375,732.0,-556.3125
